time;Portata [Nm3/h];%CH4;LHV [kWh/Nm3];Pin [kW];;;
798;372;60;5,964;298,2;;;
799;372;60;5,964;298,2;;;
800;372;60;5,964;298,2;;;
801;372;60;5,964;298,2;;;
802;372;60;5,964;298,2;;;
803;372;60;5,964;298,2;;;
804;372;60;5,964;298,2;;;
805;372;60;5,964;298,2;;;
806;372;60;5,964;298,2;;;
807;372;60;5,964;298,2;;;
808;372;60;5,964;298,2;;;
809;372;60;5,964;298,2;;;
810;372;60;5,964;298,2;;;
811;372;60;5,964;298,2;;;
812;372;60;5,964;298,2;;;
813;372;60;5,964;298,2;;;
814;372;60;5,964;298,2;;;
815;372;60;5,964;298,2;;;
816;372;60;5,964;298,2;;;
817;372;60;5,964;298,2;;;
818;372;60;5,964;298,2;;;
819;372;60;5,964;298,2;;;
820;372;60;5,964;298,2;;;
821;372;60;5,964;298,2;;;
822;372;60;5,964;298,2;;;
823;372;60;5,964;298,2;;;
824;372;60;5,964;298,2;;;
825;372;60;5,964;298,2;;;
826;372;60;5,964;298,2;;;
827;372;60;5,964;298,2;;;
828;372;60;5,964;298,2;;;
829;372;60;5,964;298,2;;;
830;372;60;5,964;298,2;;;
831;372;60;5,964;298,2;;;
832;372;60;5,964;298,2;;;
833;372;60;5,964;298,2;;;
834;372;60;5,964;298,2;;;
835;372;60;5,964;298,2;;;
836;372;60;5,964;298,2;;;
837;372;60;5,964;298,2;;;
838;372;60;5,964;298,2;;;
839;372;60;5,964;298,2;;;
840;372;60;5,964;298,2;;;
841;372;60;5,964;298,2;;;
842;372;60;5,964;298,2;;;
843;372;60;5,964;298,2;;;
844;372;60;5,964;298,2;;;
845;372;60;5,964;298,2;;;
846;372;60;5,964;298,2;;;
847;372;60;5,964;298,2;;;
848;372;60;5,964;298,2;;;
849;372;60;5,964;298,2;;;
850;372;60;5,964;298,2;;;
851;372;60;5,964;298,2;;;
852;372;60;5,964;298,2;;;
853;372;60;5,964;298,2;;;
854;372;60;5,964;298,2;;;
855;372;60;5,964;298,2;;;
856;372;60;5,964;298,2;;;
857;372;60;5,964;298,2;;;
858;372;60;5,964;298,2;;;
859;372;60;5,964;298,2;;;
860;372;60;5,964;298,2;;;
861;372;60;5,964;298,2;;;
862;372;60;5,964;298,2;;;
863;372;60;5,964;298,2;;;
864;372;60;5,964;298,2;;;
865;372;60;5,964;298,2;;;
866;372;60;5,964;298,2;;;
867;372;60;5,964;298,2;;;
868;372;60;5,964;298,2;;;
869;372;60;5,964;298,2;;;
870;372;60;5,964;298,2;;;
871;372;60;5,964;298,2;;;
872;372;60;5,964;298,2;;;
873;372;60;5,964;298,2;;;
874;372;60;5,964;298,2;;;
875;372;60;5,964;298,2;;;
876;372;60;5,964;298,2;;;
877;372;60;5,964;298,2;;;
878;372;60;5,964;298,2;;;
879;372;60;5,964;298,2;;;
880;372;60;5,964;298,2;;;
881;372;60;5,964;298,2;;;
882;372;60;5,964;298,2;;;
883;372;60;5,964;298,2;;;
884;372;60;5,964;298,2;;;
885;372;60;5,964;298,2;;;
886;372;60;5,964;298,2;;;
887;372;60;5,964;298,2;;;
888;372;60;5,964;298,2;;;
889;372;60;5,964;298,2;;;
890;372;60;5,964;298,2;;;
891;372;60;5,964;298,2;;;
892;372;60;5,964;298,2;;;
893;372;60;5,964;298,2;;;
894;372;60;5,964;298,2;;;
895;372;60;5,964;298,2;;;
896;372;60;5,964;298,2;;;
897;372;60;5,964;298,2;;;
898;372;60;5,964;298,2;;;
899;372;60;5,964;298,2;;;
900;372;60;5,964;298,2;;;
901;372;60;5,964;298,2;;;
902;372;60;5,964;298,2;;;
903;372;60;5,964;298,2;;;
904;372;60;5,964;298,2;;;
905;372;60;5,964;298,2;;;
906;372;60;5,964;298,2;;;
907;372;60;5,964;298,2;;;
908;372;60;5,964;298,2;;;
909;372;60;5,964;298,2;;;
910;372;60;5,964;298,2;;;
911;372;60;5,964;298,2;;;
912;372;60;5,964;298,2;;;
913;372;60;5,964;298,2;;;
914;372;60;5,964;298,2;;;
915;372;60;5,964;298,2;;;
916;372;60;5,964;298,2;;;
917;372;60;5,964;298,2;;;
918;372;60;5,964;298,2;;;
919;372;60;5,964;298,2;;;
920;372;60;5,964;298,2;;;
921;372;60;5,964;298,2;;;
922;372;60;5,964;298,2;;;
923;372;60;5,964;298,2;;;
924;372;60;5,964;298,2;;;
925;372;60;5,964;298,2;;;
926;372;60;5,964;298,2;;;
927;372;60;5,964;298,2;;;
928;372;60;5,964;298,2;;;
929;372;60;5,964;298,2;;;
930;372;60;5,964;298,2;;;
931;372;60;5,964;298,2;;;
932;372;60;5,964;298,2;;;
933;372;60;5,964;298,2;;;
934;372;60;5,964;298,2;;;
935;372;60;5,964;298,2;;;
936;372;60;5,964;298,2;;;
937;372;60;5,964;298,2;;;
938;372;60;5,964;298,2;;;
939;372;60;5,964;298,2;;;
940;372;60;5,964;298,2;;;
941;372;60;5,964;298,2;;;
942;372;60;5,964;298,2;;;
943;372;60;5,964;298,2;;;
944;372;60;5,964;298,2;;;
945;372;60;5,964;298,2;;;
946;372;60;5,964;298,2;;;
947;372;60;5,964;298,2;;;
948;372;60;5,964;298,2;;;
949;372;60;5,964;298,2;;;
950;372;60;5,964;298,2;;;
951;372;60;5,964;298,2;;;
952;372;60;5,964;298,2;;;
953;372;60;5,964;298,2;;;
954;372;60;5,964;298,2;;;
955;372;60;5,964;298,2;;;
956;372;60;5,964;298,2;;;
957;372;60;5,964;298,2;;;
958;372;60;5,964;298,2;;;
959;372;60;5,964;298,2;;;
960;372;60;5,964;298,2;;;
961;372;60;5,964;298,2;;;
962;372;60;5,964;298,2;;;
963;372;60;5,964;298,2;;;
964;372;60;5,964;298,2;;;
965;372;60;5,964;298,2;;;
966;372;60;5,964;298,2;;;
967;372;60;5,964;298,2;;;
968;372;60;5,964;298,2;;;
969;372;60;5,964;298,2;;;
970;372;60;5,964;298,2;;;
971;372;60;5,964;298,2;;;
972;372;60;5,964;298,2;;;
973;372;60;5,964;298,2;;;
974;372;60;5,964;298,2;;;
975;372;60;5,964;298,2;;;
976;372;60;5,964;298,2;;;
977;372;60;5,964;298,2;;;
978;372;60;5,964;298,2;;;
979;372;60;5,964;298,2;;;
980;372;60;5,964;298,2;;;
981;372;60;5,964;298,2;;;
982;372;60;5,964;298,2;;;
983;372;60;5,964;298,2;;;
984;372;60;5,964;298,2;;;
985;372;60;5,964;298,2;;;
986;372;60;5,964;298,2;;;
987;372;60;5,964;298,2;;;
988;372;60;5,964;298,2;;;
989;372;60;5,964;298,2;;;
990;372;60;5,964;298,2;;;
991;372;60;5,964;298,2;;;
992;372;60;5,964;298,2;;;
993;372;60;5,964;298,2;;;
994;372;60;5,964;298,2;;;
995;372;60;5,964;298,2;;;
996;372;60;5,964;298,2;;;
997;372;60;5,964;298,2;;;
998;372;60;5,964;298,2;;;
999;372;60;5,964;298,2;;;
1000;372;60;5,964;298,2;;;
1001;372;60;5,964;298,2;;;
1002;372;60;5,964;298,2;;;
1003;372;60;5,964;298,2;;;
1004;372;60;5,964;298,2;;;
1005;372;60;5,964;298,2;;;
1006;372;60;5,964;298,2;;;
1007;372;60;5,964;298,2;;;
1008;372;60;5,964;298,2;;;
1009;372;60;5,964;298,2;;;
1010;372;60;5,964;298,2;;;
1011;372;60;5,964;298,2;;;
1012;372;60;5,964;298,2;;;
1013;372;60;5,964;298,2;;;
1014;372;60;5,964;298,2;;;
1015;372;60;5,964;298,2;;;
1016;372;60;5,964;298,2;;;
1017;372;60;5,964;298,2;;;
1018;372;60;5,964;298,2;;;
1019;372;60;5,964;298,2;;;
1020;372;60;5,964;298,2;;;
1021;372;60;5,964;298,2;;;
1022;372;60;5,964;298,2;;;
1023;372;60;5,964;298,2;;;
1024;372;60;5,964;298,2;;;
1025;372;60;5,964;298,2;;;
1026;372;60;5,964;298,2;;;
1027;372;60;5,964;298,2;;;
1028;372;60;5,964;298,2;;;
1029;372;60;5,964;298,2;;;
1030;372;60;5,964;298,2;;;
1031;372;60;5,964;298,2;;;
1032;372;60;5,964;298,2;;;
1033;372;60;5,964;298,2;;;
1034;372;60;5,964;298,2;;;
1035;372;60;5,964;298,2;;;
1036;372;60;5,964;298,2;;;
1037;372;60;5,964;298,2;;;
1038;372;60;5,964;298,2;;;
1039;372;60;5,964;298,2;;;
1040;372;60;5,964;298,2;;;
1041;372;60;5,964;298,2;;;
1042;372;60;5,964;298,2;;;
1043;372;60;5,964;298,2;;;
1044;372;60;5,964;298,2;;;
1045;372;60;5,964;298,2;;;
1046;372;60;5,964;298,2;;;
1047;372;60;5,964;298,2;;;
1048;372;60;5,964;298,2;;;
1049;372;60;5,964;298,2;;;
1050;372;60;5,964;298,2;;;
1051;372;60;5,964;298,2;;;
1052;372;60;5,964;298,2;;;
1053;372;60;5,964;298,2;;;
1054;372;60;5,964;298,2;;;
1055;372;60;5,964;298,2;;;
1056;372;60;5,964;298,2;;;
1057;372;60;5,964;298,2;;;
1058;372;60;5,964;298,2;;;
1059;372;60;5,964;298,2;;;
1060;372;60;5,964;298,2;;;
1061;372;60;5,964;298,2;;;
1062;372;60;5,964;298,2;;;
1063;372;60;5,964;298,2;;;
1064;372;60;5,964;298,2;;;
1065;372;60;5,964;298,2;;;
1066;372;60;5,964;298,2;;;
1067;372;60;5,964;298,2;;;
1068;372;60;5,964;298,2;;;
1069;372;60;5,964;298,2;;;
1070;372;60;5,964;298,2;;;
1071;372;60;5,964;298,2;;;
1072;372;60;5,964;298,2;;;
1073;372;60;5,964;298,2;;;
1074;372;60;5,964;298,2;;;
1075;372;60;5,964;298,2;;;
1076;372;60;5,964;298,2;;;
1077;372;60;5,964;298,2;;;
1078;372;60;5,964;298,2;;;
1079;372;60;5,964;298,2;;;
1080;372;60;5,964;298,2;;;
1081;372;60;5,964;298,2;;;
1082;372;60;5,964;298,2;;;
1083;372;60;5,964;298,2;;;
1084;372;60;5,964;298,2;;;
1085;372;60;5,964;298,2;;;
1086;372;60;5,964;298,2;;;
1087;372;60;5,964;298,2;;;
1088;372;60;5,964;298,2;;;
1089;372;60;5,964;298,2;;;
1090;372;60;5,964;298,2;;;
1091;372;60;5,964;298,2;;;
1092;372;60;5,964;298,2;;;
1093;372;60;5,964;298,2;;;
1094;372;60;5,964;298,2;;;
1095;372;60;5,964;298,2;;;
1096;372;60;5,964;298,2;;;
1097;372;60;5,964;298,2;;;
1098;372;60;5,964;298,2;;;
1099;372;60;5,964;298,2;;;
1100;372;60;5,964;298,2;;;
1101;372;60;5,964;298,2;;;
1102;372;60;5,964;298,2;;;
1103;372;60;5,964;298,2;;;
1104;372;60;5,964;298,2;;;
1105;372;60;5,964;298,2;;;
1106;372;60;5,964;298,2;;;
1107;372;60;5,964;298,2;;;
1108;372;60;5,964;298,2;;;
1109;372;60;5,964;298,2;;;
1110;372;60;5,964;298,2;;;
1111;372;60;5,964;298,2;;;
1112;372;60;5,964;298,2;;;
1113;372;60;5,964;298,2;;;
1114;372;60;5,964;298,2;;;
1115;372;60;5,964;298,2;;;
1116;372;60;5,964;298,2;;;
1117;372;60;5,964;298,2;;;
1118;372;60;5,964;298,2;;;
1119;372;60;5,964;298,2;;;
1120;372;60;5,964;298,2;;;
1121;372;60;5,964;298,2;;;
1122;372;60;5,964;298,2;;;
1123;372;60;5,964;298,2;;;
1124;372;60;5,964;298,2;;;
1125;372;60;5,964;298,2;;;
1126;372;60;5,964;298,2;;;
1127;372;60;5,964;298,2;;;
1128;372;60;5,964;298,2;;;
1129;372;60;5,964;298,2;;;
1130;372;60;5,964;298,2;;;
1131;372;60;5,964;298,2;;;
1132;372;60;5,964;298,2;;;
1133;372;60;5,964;298,2;;;
1134;372;60;5,964;298,2;;;
1135;372;60;5,964;298,2;;;
1136;372;60;5,964;298,2;;;
1137;372;60;5,964;298,2;;;
1138;372;60;5,964;298,2;;;
1139;372;60;5,964;298,2;;;
1140;372;60;5,964;298,2;;;
1141;372;60;5,964;298,2;;;
1142;372;60;5,964;298,2;;;
1143;372;60;5,964;298,2;;;
1144;372;60;5,964;298,2;;;
1145;372;60;5,964;298,2;;;
1146;372;60;5,964;298,2;;;
1147;372;60;5,964;298,2;;;
1148;372;60;5,964;298,2;;;
1149;372;60;5,964;298,2;;;
1150;372;60;5,964;298,2;;;
1151;372;60;5,964;298,2;;;
1152;372;60;5,964;298,2;;;
1153;372;60;5,964;298,2;;;
1154;372;60;5,964;298,2;;;
1155;372;60;5,964;298,2;;;
1156;372;60;5,964;298,2;;;
1157;372;60;5,964;298,2;;;
1158;372;60;5,964;298,2;;;
1159;372;60;5,964;298,2;;;
1160;372;60;5,964;298,2;;;
1161;372;60;5,964;298,2;;;
1162;372;60;5,964;298,2;;;
1163;372;60;5,964;298,2;;;
1164;372;60;5,964;298,2;;;
1165;372;60;5,964;298,2;;;
1166;372;60;5,964;298,2;;;
1167;372;60;5,964;298,2;;;
1168;372;60;5,964;298,2;;;
1169;372;60;5,964;298,2;;;
1170;372;60;5,964;298,2;;;
1171;372;60;5,964;298,2;;;
1172;372;60;5,964;298,2;;;
1173;372;60;5,964;298,2;;;
1174;372;60;5,964;298,2;;;
1175;372;60;5,964;298,2;;;
1176;372;60;5,964;298,2;;;
1177;372;60;5,964;298,2;;;
1178;372;60;5,964;298,2;;;
1179;372;60;5,964;298,2;;;
1180;372;60;5,964;298,2;;;
1181;372;60;5,964;298,2;;;
1182;372;60;5,964;298,2;;;
1183;372;60;5,964;298,2;;;
1184;372;60;5,964;298,2;;;
1185;372;60;5,964;298,2;;;
1186;372;60;5,964;298,2;;;
1187;372;60;5,964;298,2;;;
1188;372;60;5,964;298,2;;;
1189;372;60;5,964;298,2;;;
1190;372;60;5,964;298,2;;;
1191;372;60;5,964;298,2;;;
1192;372;60;5,964;298,2;;;
1193;372;60;5,964;298,2;;;
1194;372;60;5,964;298,2;;;
1195;372;60;5,964;298,2;;;
1196;372;60;5,964;298,2;;;
1197;372;60;5,964;298,2;;;
1198;372;60;5,964;298,2;;;
1199;372;60;5,964;298,2;;;
1200;372;60;5,964;298,2;;;
1201;372;60;5,964;298,2;;;
1202;372;60;5,964;298,2;;;
1203;372;60;5,964;298,2;;;
1204;372;60;5,964;298,2;;;
1205;372;60;5,964;298,2;;;
1206;372;60;5,964;298,2;;;
1207;372;60;5,964;298,2;;;
1208;372;60;5,964;298,2;;;
1209;372;60;5,964;298,2;;;
1210;372;60;5,964;298,2;;;
1211;372;60;5,964;298,2;;;
1212;372;60;5,964;298,2;;;
1213;372;60;5,964;298,2;;;
1214;372;60;5,964;298,2;;;
1215;372;60;5,964;298,2;;;
1216;372;60;5,964;298,2;;;
1217;372;60;5,964;298,2;;;
1218;372;60;5,964;298,2;;;
1219;372;60;5,964;298,2;;;
1220;372;60;5,964;298,2;;;
1221;372;60;5,964;298,2;;;
1222;372;60;5,964;298,2;;;
1223;372;60;5,964;298,2;;;
1224;372;60;5,964;298,2;;;
1225;372;60;5,964;298,2;;;
1226;372;60;5,964;298,2;;;
1227;372;60;5,964;298,2;;;
1228;372;60;5,964;298,2;;;
1229;372;60;5,964;298,2;;;
1230;372;60;5,964;298,2;;;
1231;372;60;5,964;298,2;;;
1232;372;60;5,964;298,2;;;
1233;372;60;5,964;298,2;;;
1234;372;60;5,964;298,2;;;
1235;372;60;5,964;298,2;;;
1236;372;60;5,964;298,2;;;
1237;372;60;5,964;298,2;;;
1238;372;60;5,964;298,2;;;
1239;372;60;5,964;298,2;;;
1240;372;60;5,964;298,2;;;
1241;372;60;5,964;298,2;;;
1242;372;60;5,964;298,2;;;
1243;372;60;5,964;298,2;;;
1244;372;60;5,964;298,2;;;
1245;372;60;5,964;298,2;;;
1246;372;60;5,964;298,2;;;
1247;372;60;5,964;298,2;;;
1248;372;60;5,964;298,2;;;
1249;372;60;5,964;298,2;;;
1250;372;60;5,964;298,2;;;
1251;372;60;5,964;298,2;;;
1252;372;60;5,964;298,2;;;
1253;372;60;5,964;298,2;;;
1254;372;60;5,964;298,2;;;
1255;372;60;5,964;298,2;;;
1256;372;60;5,964;298,2;;;
1257;372;60;5,964;298,2;;;
1258;372;60;5,964;298,2;;;
1259;372;60;5,964;298,2;;;
1260;372;60;5,964;298,2;;;
1261;372;60;5,964;298,2;;;
1262;372;60;5,964;298,2;;;
1263;372;60;5,964;298,2;;;
1264;372;60;5,964;298,2;;;
1265;372;60;5,964;298,2;;;
1266;372;60;5,964;298,2;;;
1267;372;60;5,964;298,2;;;
1268;372;60;5,964;298,2;;;
1269;372;60;5,964;298,2;;;
1270;372;60;5,964;298,2;;;
1271;372;60;5,964;298,2;;;
1272;372;60;5,964;298,2;;;
1273;372;60;5,964;298,2;;;
1274;372;60;5,964;298,2;;;
1275;372;60;5,964;298,2;;;
1276;372;60;5,964;298,2;;;
1277;372;60;5,964;298,2;;;
1278;372;60;5,964;298,2;;;
1279;372;60;5,964;298,2;;;
1280;372;60;5,964;298,2;;;
1281;372;60;5,964;298,2;;;
1282;372;60;5,964;298,2;;;
1283;372;60;5,964;298,2;;;
1284;372;60;5,964;298,2;;;
1285;372;60;5,964;298,2;;;
1286;372;60;5,964;298,2;;;
1287;372;60;5,964;298,2;;;
1288;372;60;5,964;298,2;;;
1289;372;60;5,964;298,2;;;
1290;372;60;5,964;298,2;;;
1291;372;60;5,964;298,2;;;
1292;372;60;5,964;298,2;;;
1293;372;60;5,964;298,2;;;
1294;372;60;5,964;298,2;;;
1295;372;60;5,964;298,2;;;
1296;372;60;5,964;298,2;;;
1297;372;60;5,964;298,2;;;
1298;372;60;5,964;298,2;;;
1299;372;60;5,964;298,2;;;
1300;372;60;5,964;298,2;;;
1301;372;60;5,964;298,2;;;
1302;372;60;5,964;298,2;;;
1303;372;60;5,964;298,2;;;
1304;372;60;5,964;298,2;;;
1305;372;60;5,964;298,2;;;
1306;372;60;5,964;298,2;;;
1307;372;60;5,964;298,2;;;
1308;372;60;5,964;298,2;;;
1309;372;60;5,964;298,2;;;
1310;372;60;5,964;298,2;;;
1311;372;60;5,964;298,2;;;
1312;372;60;5,964;298,2;;;
1313;372;60;5,964;298,2;;;
1314;372;60;5,964;298,2;;;
1315;372;60;5,964;298,2;;;
1316;372;60;5,964;298,2;;;
1317;372;60;5,964;298,2;;;
1318;372;60;5,964;298,2;;;
1319;372;60;5,964;298,2;;;
1320;372;60;5,964;298,2;;;
1321;372;60;5,964;298,2;;;
1322;372;60;5,964;298,2;;;
1323;372;60;5,964;298,2;;;
1324;372;60;5,964;298,2;;;
1325;372;60;5,964;298,2;;;
1326;372;60;5,964;298,2;;;
1327;372;60;5,964;298,2;;;
1328;372;60;5,964;298,2;;;
1329;372;60;5,964;298,2;;;
1330;372;60;5,964;298,2;;;
1331;372;60;5,964;298,2;;;
1332;372;60;5,964;298,2;;;
1333;372;60;5,964;298,2;;;
1334;372;60;5,964;298,2;;;
1335;372;60;5,964;298,2;;;
1336;372;60;5,964;298,2;;;
1337;372;60;5,964;298,2;;;
1338;372;60;5,964;298,2;;;
1339;372;60;5,964;298,2;;;
1340;372;60;5,964;298,2;;;
1341;372;60;5,964;298,2;;;
1342;372;60;5,964;298,2;;;
1343;372;60;5,964;298,2;;;
1344;372;60;5,964;298,2;;;
1345;372;60;5,964;298,2;;;
1346;372;60;5,964;298,2;;;
1347;372;60;5,964;298,2;;;
1348;372;60;5,964;298,2;;;
1349;372;60;5,964;298,2;;;
1350;372;60;5,964;298,2;;;
1351;372;60;5,964;298,2;;;
1352;372;60;5,964;298,2;;;
1353;372;60;5,964;298,2;;;
1354;372;60;5,964;298,2;;;
1355;372;60;5,964;298,2;;;
1356;372;60;5,964;298,2;;;
1357;372;60;5,964;298,2;;;
1358;372;60;5,964;298,2;;;
1359;372;60;5,964;298,2;;;
1360;372;60;5,964;298,2;;;
1361;372;60;5,964;298,2;;;
1362;372;60;5,964;298,2;;;
1363;372;60;5,964;298,2;;;
1364;372;60;5,964;298,2;;;
1365;372;60;5,964;298,2;;;
1366;372;60;5,964;298,2;;;
1367;372;60;5,964;298,2;;;
1368;372;60;5,964;298,2;;;
1369;372;60;5,964;298,2;;;
1370;372;60;5,964;298,2;;;
1371;372;60;5,964;298,2;;;
1372;372;60;5,964;298,2;;;
1373;372;60;5,964;298,2;;;
1374;372;60;5,964;298,2;;;
1375;372;60;5,964;298,2;;;
1376;372;60;5,964;298,2;;;
1377;372;60;5,964;298,2;;;
1378;372;60;5,964;298,2;;;
1379;372;60;5,964;298,2;;;
1380;372;60;5,964;298,2;;;
1381;372;60;5,964;298,2;;;
1382;372;60;5,964;298,2;;;
1383;372;60;5,964;298,2;;;
1384;372;60;5,964;298,2;;;
1385;372;60;5,964;298,2;;;
1386;372;60;5,964;298,2;;;
1387;372;60;5,964;298,2;;;
1388;372;60;5,964;298,2;;;
1389;372;60;5,964;298,2;;;
1390;372;60;5,964;298,2;;;
1391;372;60;5,964;298,2;;;
1392;372;60;5,964;298,2;;;
1393;372;60;5,964;298,2;;;
1394;372;60;5,964;298,2;;;
1395;372;60;5,964;298,2;;;
1396;372;60;5,964;298,2;;;
1397;372;60;5,964;298,2;;;
1398;372;60;5,964;298,2;;;
1399;372;60;5,964;298,2;;;
1400;372;60;5,964;298,2;;;
1401;372;60;5,964;298,2;;;
1402;372;60;5,964;298,2;;;
1403;372;60;5,964;298,2;;;
1404;372;60;5,964;298,2;;;
1405;372;60;5,964;298,2;;;
1406;372;60;5,964;298,2;;;
1407;372;60;5,964;298,2;;;
1408;372;60;5,964;298,2;;;
1409;372;60;5,964;298,2;;;
1410;372;60;5,964;298,2;;;
1411;372;60;5,964;298,2;;;
1412;372;60;5,964;298,2;;;
1413;372;60;5,964;298,2;;;
1414;372;60;5,964;298,2;;;
1415;372;60;5,964;298,2;;;
1416;372;60;5,964;298,2;;;
1417;296;60;5,964;298,2;;;
1418;296;60;5,964;298,2;;;
1419;296;60;5,964;298,2;;;
1420;296;60;5,964;298,2;;;
1421;296;60;5,964;298,2;;;
1422;296;60;5,964;298,2;;;
1423;296;60;5,964;298,2;;;
1424;296;60;5,964;298,2;;;
1425;296;60;5,964;298,2;;;
1426;296;60;5,964;298,2;;;
1427;296;60;5,964;298,2;;;
1428;296;60;5,964;298,2;;;
1429;296;60;5,964;298,2;;;
1430;296;60;5,964;298,2;;;
1431;296;60;5,964;298,2;;;
1432;296;60;5,964;298,2;;;
1433;296;60;5,964;298,2;;;
1434;296;60;5,964;298,2;;;
1435;296;60;5,964;298,2;;;
1436;296;60;5,964;298,2;;;
1437;296;60;5,964;298,2;;;
1438;296;60;5,964;298,2;;;
1439;296;60;5,964;298,2;;;
1440;296;60;5,964;298,2;;;
1441;296;60;5,964;298,2;;;
1442;296;60;5,964;298,2;;;
1443;296;60;5,964;298,2;;;
1444;296;60;5,964;298,2;;;
1445;296;60;5,964;298,2;;;
1446;296;60;5,964;298,2;;;
1447;296;60;5,964;298,2;;;
1448;296;60;5,964;298,2;;;
1449;296;60;5,964;298,2;;;
1450;296;60;5,964;298,2;;;
1451;296;60;5,964;298,2;;;
1452;296;60;5,964;298,2;;;
1453;296;60;5,964;298,2;;;
1454;296;60;5,964;298,2;;;
1455;296;60;5,964;298,2;;;
1456;296;60;5,964;298,2;;;
1457;296;60;5,964;298,2;;;
1458;296;60;5,964;298,2;;;
1459;296;60;5,964;298,2;;;
1460;296;60;5,964;298,2;;;
1461;296;60;5,964;298,2;;;
1462;296;60;5,964;298,2;;;
1463;296;60;5,964;298,2;;;
1464;296;60;5,964;298,2;;;
1465;296;60;5,964;298,2;;;
1466;296;60;5,964;298,2;;;
1467;296;60;5,964;298,2;;;
1468;296;60;5,964;298,2;;;
1469;296;60;5,964;298,2;;;
1470;296;60;5,964;298,2;;;
1471;296;60;5,964;298,2;;;
1472;296;60;5,964;298,2;;;
1473;296;60;5,964;298,2;;;
1474;296;60;5,964;298,2;;;
1475;296;60;5,964;298,2;;;
1476;296;60;5,964;298,2;;;
1477;296;60;5,964;298,2;;;
1478;296;60;5,964;298,2;;;
1479;296;60;5,964;298,2;;;
1480;296;60;5,964;298,2;;;
1481;296;60;5,964;298,2;;;
1482;296;60;5,964;298,2;;;
1483;296;60;5,964;298,2;;;
1484;296;60;5,964;298,2;;;
1485;296;60;5,964;298,2;;;
1486;296;60;5,964;298,2;;;
1487;296;60;5,964;298,2;;;
1488;296;60;5,964;298,2;;;
1489;296;60;5,964;298,2;;;
1490;296;60;5,964;298,2;;;
1491;296;60;5,964;298,2;;;
1492;296;60;5,964;298,2;;;
1493;296;60;5,964;298,2;;;
1494;296;60;5,964;298,2;;;
1495;296;60;5,964;298,2;;;
1496;296;60;5,964;298,2;;;
1497;296;60;5,964;298,2;;;
1498;296;60;5,964;298,2;;;
1499;296;60;5,964;298,2;;;
1500;296;60;5,964;298,2;;;
1501;296;60;5,964;298,2;;;
1502;296;60;5,964;298,2;;;
1503;296;60;5,964;298,2;;;
1504;296;60;5,964;298,2;;;
1505;296;60;5,964;298,2;;;
1506;296;60;5,964;298,2;;;
1507;296;60;5,964;298,2;;;
1508;296;60;5,964;298,2;;;
1509;296;60;5,964;298,2;;;
1510;296;60;5,964;298,2;;;
1511;296;60;5,964;298,2;;;
1512;296;60;5,964;298,2;;;
1513;296;60;5,964;298,2;;;
1514;296;60;5,964;298,2;;;
1515;296;60;5,964;298,2;;;
1516;296;60;5,964;298,2;;;
1517;296;60;5,964;298,2;;;
1518;296;60;5,964;298,2;;;
1519;296;60;5,964;298,2;;;
1520;296;60;5,964;298,2;;;
1521;296;60;5,964;298,2;;;
1522;296;60;5,964;298,2;;;
1523;296;60;5,964;298,2;;;
1524;296;60;5,964;298,2;;;
1525;296;60;5,964;298,2;;;
1526;296;60;5,964;298,2;;;
1527;296;60;5,964;298,2;;;
1528;296;60;5,964;298,2;;;
1529;296;60;5,964;298,2;;;
1530;296;60;5,964;298,2;;;
1531;296;60;5,964;298,2;;;
1532;296;60;5,964;298,2;;;
1533;296;60;5,964;298,2;;;
1534;296;60;5,964;298,2;;;
1535;296;60;5,964;298,2;;;
1536;296;60;5,964;298,2;;;
1537;296;60;5,964;298,2;;;
1538;296;60;5,964;298,2;;;
1539;296;60;5,964;298,2;;;
1540;296;60;5,964;298,2;;;
1541;296;60;5,964;298,2;;;
1542;296;60;5,964;298,2;;;
1543;296;60;5,964;298,2;;;
1544;296;60;5,964;298,2;;;
1545;296;60;5,964;298,2;;;
1546;296;60;5,964;298,2;;;
1547;296;60;5,964;298,2;;;
1548;296;60;5,964;298,2;;;
1549;296;60;5,964;298,2;;;
1550;296;60;5,964;298,2;;;
1551;296;60;5,964;298,2;;;
1552;296;60;5,964;298,2;;;
1553;296;60;5,964;298,2;;;
1554;296;60;5,964;298,2;;;
1555;296;60;5,964;298,2;;;
1556;296;60;5,964;298,2;;;
1557;296;60;5,964;298,2;;;
1558;296;60;5,964;298,2;;;
1559;296;60;5,964;298,2;;;
1560;296;60;5,964;298,2;;;
1561;296;60;5,964;298,2;;;
1562;296;60;5,964;298,2;;;
1563;296;60;5,964;298,2;;;
1564;296;60;5,964;298,2;;;
1565;296;60;5,964;298,2;;;
1566;296;60;5,964;298,2;;;
1567;296;60;5,964;298,2;;;
1568;296;60;5,964;298,2;;;
1569;296;60;5,964;298,2;;;
1570;296;60;5,964;298,2;;;
1571;296;60;5,964;298,2;;;
1572;296;60;5,964;298,2;;;
1573;296;60;5,964;298,2;;;
1574;296;60;5,964;298,2;;;
1575;296;60;5,964;298,2;;;
1576;296;60;5,964;298,2;;;
1577;296;60;5,964;298,2;;;
1578;296;60;5,964;298,2;;;
1579;296;60;5,964;298,2;;;
1580;296;60;5,964;298,2;;;
1581;296;60;5,964;298,2;;;
1582;296;60;5,964;298,2;;;
1583;296;60;5,964;298,2;;;
