time;Potenza [kW]
6778;2223.00005
6779;2213.14995
6780;2127
6781;2050.1
6782;2089.9
6783;2139.85
6784;2186.05
6785;2140.25
6786;2106.05
6787;2300.65005
6788;2245.94995
6789;2080.65
6790;1868.24995
6791;1685.5
6792;1531.7
6793;1422.94995
6794;1369.5
6795;1339.55005
6796;1341.10005
6797;1386.89995
6798;1596.95
6799;1920.35
6800;2154.04995
6801;2259.75
6802;2253.69995
6803;2247.05005
6804;2123.35
6805;2070.55005
6806;2113.9
6807;2165.05
6808;2183.65
6809;2154.5
6810;2087.84995
6811;2283.05
6812;2216.4
6813;2031.7
6814;1833.1
6815;1675.85
6816;1534.75
6817;1406.65
6818;1356.3
6819;1324.09995
6820;1298.10005
6821;1324.6
6822;1396.05
6823;1547.44995
6824;1622.95005
6825;1739.25
6826;1762.75
6827;1690.85
6828;1639.70005
6829;1601.2
6830;1550
6831;1549.35
6832;1582.79995
6833;1611
6834;1676.05
6835;1899.3
6836;1847.95
6837;1688.50005
6838;1567.05005
6839;1432.34995
6840;1325.54995
6841;1238.25
6842;1183.6
6843;1156
6844;1126.00005
6845;1130.5
6846;1176.15
6847;1236.39995
6848;1274.05
6849;1392.60005
6850;1432.7
6851;1444.89995
6852;1456.24995
6853;1416.40005
6854;1361.7
6855;1359.2
6856;1355.79995
6857;1382.2
6858;1474.7
6859;1724.80005
6860;1711.3
6861;1627.15
6862;1503.89995
6863;1385.85
6864;1269.60005
6865;1181.6999
6866;1138.35
6867;1127
6868;1123.60005
6869;1190.65
6870;1464
6871;1803.75
6872;2053.75
6873;2151.20005
6874;2139.3
6875;2139.64995
6876;2064.14995
6877;1998.65005
6878;2067.49995
6879;2117.05
6880;2157.3
6881;2113.70005
6882;2068.25
6883;2262
6884;2175.05
6885;2010
6886;1810.15
6887;1628.40005
6888;1488.45005
6889;1389.95
6890;1353.10005
6891;1325.49995
6892;1332.4
6893;1371.20005
6894;1575.2
6895;1911.25
6896;2147.50005
6897;2256.55
6898;2242.4
6899;2238.35
6900;2155.74995
6901;2117.70005
6902;2156.45005
6903;2168.25005
6904;2250.65005
6905;2189.70005
6906;2137.90005
6907;2290.80005
6908;2168.95
6909;2017.9
6910;1794.9
6911;1621.75005
6912;1469
6913;1354.35005
6914;1316.44995
6915;1310.6
6916;1284.24995
6917;1336.55
6918;1559.2
6919;1874.8
6920;2100.45
6921;2195.9
6922;2189.24995
6923;2181.7
6924;2066.5
6925;2021.79995
6926;2055.70005
6927;2095.2
6928;2103.95
6929;2070.54995
6930;2070.65
6931;2254.1
6932;2143.75005
6933;1997.65
6934;1798.15005
6935;1632.74995
6936;1476.5
6937;1391.55
6938;1335.8
6939;1315.75005
6940;1309.34995
6941;1356.70005
6942;1568.35
6943;1893.99995
6944;2096.5
6945;2179.65
6946;2169
6947;2154.04995
6948;2104.05005
6949;2030.24995
6950;2100.3
6951;2140.05
6952;2128.79995
6953;2119.4
6954;2099.70005
6955;2274.9
6956;2173.35
6957;2023.70005
6958;1821.55005
6959;1657
6960;1510.95005
6961;1397.25005
6962;1351.1
6963;1335.65
6964;1329.6
6965;1377.69995
6966;1570.10005
6967;1901.59995
6968;2114.1
6969;2204.65005
6970;2213.35
6971;2179.65
6972;2077.45005
6973;2021.64995
6974;2083.44995
6975;2133.2
6976;2126.5499
6977;2116.45
6978;2083.3
6979;2277.39995
6980;2135.85
6981;1980.6501
6982;1794.3
6983;1630.70005
6984;1495.70005
6985;1386.50005
6986;1320.14995
6987;1290.95
6988;1283.80005
6989;1298.95
6990;1370.24995
6991;1537.6
6992;1646.45
6993;1767.85
6994;1805.30005
6995;1765.6
6996;1695.35
6997;1610.35
6998;1554.05005
6999;1555.75
7000;1582.8
7001;1605.4
7002;1681.55
7003;1875.65
7004;1806.7001
7005;1658.5
7006;1516.94995
7007;1417.05
7008;1317.74995
7009;1202.1
7010;1140.45
7011;1112.89995
7012;1116.75
7013;1107.25005
7014;1170.64995
7015;1233.5
7016;1239.35005
7017;1332.25
7018;1394.25
7019;1430.29995
7020;1451.1
7021;1401.9
7022;1328.60005
7023;1361.14995
7024;1371.95005
7025;1413.24995
7026;1492.00005
7027;1718.70005
7028;1700.69995
7029;1606
7030;1482.25
7031;1353.35
7032;1232.7
7033;1148.39995
7034;1106.44995
7035;1100.05
7036;1120.50005
7037;1192.55
7038;1431.14995
7039;1768.25
7040;2024.95005
7041;2148.09995
7042;2188.15
7043;2191.2
7044;2124
7045;2063.8
7046;2122.15
7047;2145.55
7048;2182.55
7049;2134.2
7050;2106.79995
7051;2280.85
7052;2173.99995
7053;2017.74995
7054;1824.94995
7055;1637.05
7056;1496.4
7057;1382.95
7058;1327.64995
7059;1320.9
7060;1312.75
7061;1372.65
7062;1568.90005
7063;1902.64995
7064;2153.2
7065;2264.2
7066;2243.4
7067;2224.95
7068;2138.95
7069;2088.95005
7070;2137
7071;2193.85
7072;2192.55
7073;2172.95
7074;2156.35005
7075;2319.95005
7076;2219.14995
7077;2054.65005
7078;1841.15005
7079;1670.95
7080;1511.3
7081;1406.70005
7082;1356.9
7083;1323.20005
7084;1344.7
7085;1378.60005
7086;1602.7
7087;1944.25
7088;2160.3
7089;2249
7090;2239.55
7091;2229.65005
7092;2136.15
7093;2085.44995
7094;2133.29995
7095;2146
7096;2169.45
7097;2165.85
7098;2159.34995
7099;2327
7100;2222.6
7101;2038.5
7102;1830.5
7103;1659.4
7104;1497.6
7105;1386.6
7106;1339.29995
7107;1331.34995
7108;1334.9
7109;1387.35
7110;1595.2
7111;1931.8
7112;2174.2
7113;2252.3
7114;2290.75
7115;2261.05
7116;2177.20005
7117;2103.45
7118;2197.7
7119;2223.70005
7120;2232.7
7121;2212.65005
7122;2213.95
7123;2316.55005
7124;2187.5
7125;2044.30005
7126;1846.15
7127;1668.09995
7128;1520.1
7129;1395.15005
7130;1357.25
7131;1338.15
7132;1337.24995
7133;1391.49995
7134;1592.75
7135;1928.29995
7136;2150.05
7137;2243.69995
7138;2246.2
7139;2240.15
7140;2148.2
7141;2062.89995
7142;2069.75
7143;2093.1
7144;2104.7
7145;2083.1
7146;2075.3001
7147;2250.35005
7148;2162.75
7149;1973.2
7150;1763.24995
7151;1596.55005
7152;1462.59995
7153;1366.5
7154;1285.19995
7155;1256.54995
7156;1249.1
7157;1249.8
7158;1337.60005
7159;1501.15005
7160;1611.9
7161;1724.8
7162;1733.79995
7163;1689.4
7164;1644.85005
7165;1595.85005
7166;1531.15
7167;1542.8
7168;1560.29995
7169;1586
7170;1675.50005
7171;1888.45
7172;1806.95
7173;1659.44995
7174;1537.65
7175;1425.14995
7176;1307.70005
7177;1207.55
7178;1143.05
7179;1084.5
7180;1084.05
7181;1106.25
7182;1174.95
7183;1182.84995
7184;1279.45
7185;1403.10005
7186;1407.1
7187;1430.0001
7188;1463.69995
7189;1399.15
7190;1365.25
7191;1406.04995
7192;1411.25005
7193;1492.65005
7194;1702.65
7195;1740.3
7196;1676.25
7197;1589.25
7198;1466.2
7199;1344.44995
7200;1218.44995
7201;1149.25
7202;1109.5
7203;1092.30005
7204;1094.15
7205;1184.00005
7206;1443.5999
7207;1734.3
7208;1991
7209;2105.2
7210;2124.2
7211;2124.4
7212;2095.35
7213;2060.25
7214;2105.10005
7215;2163.3
7216;2178.64995
7217;2226.60005
7218;2308.75
7219;2250.4
7220;2126.05
7221;1976.74995
7222;1780.50005
7223;1608.25005
7224;1449.25
7225;1376.00005
7226;1305.15
7227;1293.1
7228;1289.94995
7229;1364.00005
7230;1572.20005
7231;1841.85005
7232;2093.55
7233;2211.30005
7234;2227.45005
7235;2258.85
7236;2196.95
7237;2154.85
7238;2217.75
7239;2232.15
7240;2257.25
7241;2352.55
7242;2366.7001
7243;2312.05
7244;2171.44995
7245;2029.05
7246;1790.35
7247;1618.5
7248;1469.1
7249;1361.5
7250;1349.05005
7251;1322.15
7252;1318.6
7253;1381.25
7254;1593.9
7255;1876.7
7256;2125.79995
7257;2272.20005
7258;2238.60005
7259;2256.05
7260;2165
7261;2088.9
7262;2179.75
7263;2221.1
7264;2245.3
7265;2312.54995
7266;2335.94995
7267;2293.70005
7268;2162.50005
7269;1994.69995
7270;1801.35
7271;1635.59995
7272;1457.50005
7273;1355.6
7274;1303.20005
7275;1285.95005
7276;1288.05005
7277;1327.74995
7278;1519.05005
7279;1789.95
7280;2100.30005
7281;2234.55
7282;2223.50005
7283;2225.7
7284;2143.3
7285;2082.34995
7286;2131.95
7287;2161.35005
7288;2182.4
7289;2241.6
7290;2252.45
7291;2189.25
7292;2046.39995
7293;1868.5
7294;1662.4
7295;1515.95
7296;1366.05
7297;1267.1
7298;1202
7299;1156.75
7300;1127.25
7301;1126.29995
7302;1167.85
7303;1226.79995
7304;1331.24995
7305;1461.04995
7306;1537.55
7307;1523.49995
7308;1568.6
7309;1498.29995
7310;1458.3
7311;1458.1
7312;1454.94995
7313;1572.6
7314;1711.1
7315;1742.44995
7316;1669.75
7317;1588.59995
7318;1451.35
7319;1325.20005
7320;1210.2
7321;1125.80005
7322;1067.1
7323;1039.75
7324;1041.85005
7325;1082.65
7326;1173.30005
7327;1252.40005
7328;1392.60005
7329;1512.2
7330;1548.35
7331;1587.75005
7332;1590.45
7333;1532.99995
7334;1518.15
7335;1526.99995
7336;1550.7
7337;1694.6
7338;1778.85
7339;1795.95
7340;1705.64995
7341;1565.25
7342;1431.45
7343;1324.9
7344;1177.35
7345;1096.75
7346;1041.95
7347;1010.14995
7348;1018.9499
7349;1031.7
7350;1077.09995
7351;1096.15
7352;1191.10005
7353;1335.00005
7354;1438.45
7355;1503.95
7356;1535.64995
7357;1432.45
7358;1371.04995
7359;1367.70005
7360;1378.49995
7361;1512.19995
7362;1601.8
7363;1644.3
7364;1592
7365;1502.35
7366;1372.54995
7367;1261
7368;1153
7369;1082.74995
7370;1041.70005
7371;1033.5
7372;1053.5
7373;1127.94995
7374;1367.25
7375;1674.45
7376;1939.25005
7377;2088.65
7378;2074.1
7379;2106.34995
7380;2037.24995
7381;1994.90005
7382;2065.45
7383;2108.79995
7384;2095.9
7385;2187.45
7386;2232.85
7387;2213.45
7388;2089.1
7389;1914.15
7390;1717.29995
7391;1544.05
7392;1398.3
7393;1307.3
7394;1266.90005
7395;1247.55005
7396;1256.54995
7397;1306.4
7398;1520.4
7399;1828.7
7400;2071.4
7401;2196.45
7402;2211.2
7403;2248.34995
7404;2157.14995
7405;2087.4
7406;2168.09995
7407;2197.7
7408;2239.65005
7409;2341.75
7410;2347.25
7411;2288.30005
7412;2173.24995
7413;2014.85
7414;1803.65005
7415;1627.8
7416;1436.25
7417;1340.95
7418;1304.10005
7419;1291.25
7420;1286.9
7421;1337.70005
7422;1570.59995
7423;1884.15
7424;2164.1
7425;2315.75
7426;2368.2
7427;2359.2
7428;2273.15005
7429;2266.25
7430;2273.55
7431;2280.1
7432;2268.35
7433;2389.45
7434;2402.3
7435;2360.10005
7436;2220.49995
7437;2034.7
7438;1852.65
7439;1664.75
7440;1486.00005
7441;1381.45
7442;1321.35005
7443;1318.25
7444;1305.55
7445;1367.15005
7446;1579.1
7447;1897.39995
7448;2165.74995
7449;2268.4
7450;2264.5
7451;2252.5
7452;2180.2
7453;2142.15
7454;2231.2
7455;2253.54995
7456;2254.7
7457;2350.55
7458;2338.15
7459;2318.89995
7460;2185.95
7461;2017.35
7462;1820.20005
7463;1645.85
7464;1475.55
7465;1353.95
7466;1312.3
7467;1281.15
7468;1282.05
7469;1334.6
7470;1557.75005
7471;1874.35
7472;2160.95005
7473;2270.2
7474;2298.7
7475;2321.24995
7476;2273.40005
7477;2158.75
7478;2249.69995
7479;2228
7480;2253.35
7481;2347.2
7482;2339.29995
7483;2301.75
7484;2194.9
7485;1969.5
7486;1782.85
7487;1621.6
7488;1471.14995
7489;1344.1
7490;1278.40005
7491;1237.79995
7492;1239.49995
7493;1259.45
7494;1349.9
7495;1457.89995
7496;1622.55
7497;1825.40005
7498;1796.80005
7499;1756.95
7500;1711.64995
7501;1622.25005
7502;1549.65
7503;1585.7
7504;1599.6
7505;1800.80005
7506;1903.14995
7507;1918.54995
7508;1811
7509;1648.85
7510;1505.85
7511;1389.8
7512;1262.55
7513;1186.25005
7514;1137.55005
7515;1099.30005
7516;1101.8
7517;1109.04995
7518;1157.25
7519;1180.4
7520;1295.29995
7521;1448.64995
7522;1490.70005
7523;1495.65
7524;1518.9
7525;1491.8
7526;1407.20005
7527;1430.3
7528;1443.65
7529;1615.8
7530;1721.75
7531;1768.99995
7532;1722.44995
7533;1631.7
7534;1512.55
7535;1369.9
7536;1232.10005
7537;1152.75005
7538;1111.05
7539;1108.45
7540;1112.9
7541;1197.84995
7542;1443.14995
7543;1782.69995
7544;2048.5
7545;2242.10005
7546;2285.1
7547;2259.85
7548;2164.09995
7549;2147.4
7550;2237.30005
7551;2273.55
7552;2322.65
7553;2411.75
7554;2365.99995
7555;2292.2
7556;2177.60005
7557;2018.2
7558;1816.49995
7559;1627.45
7560;1427.79995
7561;1331.65
7562;1288.25
7563;1285.6
7564;1290.65005
7565;1342
7566;1548.94995
7567;1930.94995
7568;2188.9
7569;2354.65
7570;2376.9
7571;2374.15
7572;2281.49995
7573;2228.8
7574;2263.99995
7575;2269.65
7576;2320.2
7577;2417.45005
7578;2368.95
7579;2345.55
7580;2221.3
7581;2072.50005
7582;1825.55005
7583;1646.95005
7584;1479.35
7585;1397.25
7586;1340.94995
7587;1336.2
7588;1357.3
7589;1394.09995
7590;1611
7591;1941.99995
7592;2221.4
7593;2375.25005
7594;2411.85005
7595;2466.89995
7596;2339.89995
7597;2265.25
7598;2300.5499
7599;2281.35
7600;2320.9
7601;2444.1
7602;2429.20005
7603;2383.4
7604;2258.05
7605;2112.45
7606;1897.7
7607;1693.85005
7608;1525.8
7609;1418.80005
7610;1348.29995
7611;1344.05
7612;1349.65
7613;1426.3
7614;1647.7
7615;1997.75005
7616;2260.8
7617;2390.15
7618;2356.7
7619;2354.5
7620;2322.20005
7621;2253.59995
7622;2255.3
7623;2288.54995
7624;2357.25
7625;2476.35
7626;2474.05
7627;2409.55005
7628;2285.75
7629;2137.04995
7630;1897.35
7631;1706.30005
7632;1549.45
7633;1422.8
7634;1370.5
7635;1355.2
7636;1360.35
7637;1388.1
7638;1621.55
7639;1957.4
7640;2236.7
7641;2345.5
7642;2372.24995
7643;2357.65
7644;2278.75
7645;2212.80005
7646;2297.85005
7647;2327.05
7648;2330.65
7649;2418.75
7650;2375.64995
7651;2339.55
7652;2225.35005
7653;2073.00005
7654;1856
7655;1699.05005
7656;1504.90005
7657;1395.1
7658;1334.8
7659;1312.59995
7660;1303.29995
7661;1328
7662;1404.75
7663;1565.60005
7664;1711.95005
7665;1873.7
7666;1896.04995
7667;1868.90005
7668;1834.6
7669;1763.79995
7670;1685.80005
7671;1663.30005
7672;1705.84995
7673;1888.29995
7674;1939.6
7675;1958.2
7676;1879.3
7677;1734.3
7678;1592.25
7679;1464.29995
7680;1351.15
7681;1253.04995
7682;1181.25
7683;1150.25005
7684;1141.4001
7685;1145.75
7686;1172.19995
7687;1224.79995
7688;1304.29995
7689;1413.1
7690;1564.95
7691;1601.15005
7692;1703.15
7693;1638.5
7694;1551.85
7695;1492.5
7696;1483.7
7697;1635.55
7698;1706.7
7699;1793.35
7700;1763.50005
7701;1645.19995
7702;1557.05
7703;1406.35
7704;1283.45
7705;1184.95
7706;1132.94995
7707;1129.85
7708;1128.59995
7709;1210.9
7710;1500.69995
7711;1869.15
7712;2179.45
7713;2294.89995
7714;2321.00005
7715;2321.5
7716;2258.5
7717;2143.6
7718;2235.8
7719;2279.59995
7720;2327.15
7721;2467.8499
7722;2394.55
7723;2362
7724;2233.55
7725;2082.99995
7726;1886.9
7727;1711.05
7728;1545.00005
7729;1456.65
7730;1395.25
7731;1369.8
7732;1373.89995
7733;1450.35
7734;1654.95
7735;2008.65
7736;2293.55
7737;2446.85
7738;2459.35
7739;2495
7740;2422.15
7741;2329.99995
7742;2405
7743;2422.94995
7744;2439.70005
7745;2563.65005
7746;2492.54995
7747;2418.35
7748;2288.05
7749;2126.35
7750;1927.20005
7751;1758.25
7752;1589.24995
7753;1453.4
7754;1384.00005
7755;1345.7
7756;1345.34995
7757;1417.85005
7758;1631.3
7759;2008.74995
7760;2306.35005
7761;2403.55
7762;2419.55005
7763;2385.14995
7764;2321.4
7765;2242.25
7766;2286.55
7767;2322.35005
7768;2340.69995
7769;2474.7
7770;2423.49995
7771;2409.75005
7772;2298.2
7773;2132.65
7774;1930.05
7775;1749.7
7776;1576.1
7777;1450.55
7778;1380.9
7779;1337.05
7780;1339.1
7781;1412.75
7782;1644.15005
7783;2007.05005
7784;2257.85
7785;2344.39995
7786;2359
7787;2372.85
7788;2329.99995
7789;2255.80005
7790;2281.05005
7791;2346.65
7792;2328.99995
7793;2466.45
7794;2431.44995
7795;2411.3
7796;2295.9
7797;2112.4
7798;1927.40005
7799;1718.4
7800;1557.15
7801;1427.85
7802;1348.19995
7803;1317.79995
7804;1326.9
7805;1381.65005
7806;1621.75
7807;1940.49995
7808;2222.65005
7809;2362.54995
7810;2372.85
7811;2342.69995
7812;2262.5999
7813;2191.65
7814;2272.90005
7815;2302.25
7816;2315.35005
7817;2438.85005
7818;2378.34995
7819;2337.00005
7820;2198.10005
7821;2035.20005
7822;1836.4
7823;1645.94995
7824;1491.7
7825;1371.20005
7826;1310
7827;1275.15
7828;1272.10005
7829;1287.85
7830;1396.25
7831;1555.44995
7832;1706.55
7833;1830.9
7834;1852.14995
7835;1859.15
7836;1810.65
7837;1702.9
7838;1673.09995
7839;1675.85
7840;1706.55
7841;1899.24995
7842;1937.55
7843;1923.75005
7844;1865.1
7845;1716.30005
7846;1602.4
7847;1473.49995
7848;1351.35
7849;1251.90005
7850;1184.05
7851;1142.74995
7852;1144.24995
7853;1160.2
7854;1202.1
7855;1270.25
7856;1341.55005
7857;1479.4
7858;1579.05005
7859;1642.85
7860;1670
7861;1620.60005
7862;1536.3
7863;1501.65005
7864;1541.3
7865;1704.7
7866;1758.2
7867;1795.05
7868;1761.75005
7869;1676.69995
7870;1548.45
7871;1403.65
7872;1275.85005
7873;1192.6
7874;1149.6999
7875;1140.30005
7876;1164.69995
7877;1234.15
7878;1502.7
7879;1903.55005
7880;2182.45005
7881;2346.7
7882;2391.85005
7883;2378.24995
7884;2297.1
7885;2255.4
7886;2264.25
7887;2228.25005
7888;2238.45
7889;2393.6
7890;2330.1501
7891;2299.59995
7892;2197.99995
7893;2063.55
7894;1854.45
7895;1653.80005
7896;1478.3
7897;1380.19995
7898;1312.59995
7899;1313
7900;1320.4
7901;1376.4
7902;1609.60005
7903;1974.75
7904;2242.44995
7905;2335.65
7906;2360.3
7907;2319.1
7908;2251.6
7909;2167.65005
7910;2249.60005
7911;2274.95
7912;2295.4
7913;2472.39995
7914;2402.95
7915;2366.45
7916;2235.90005
7917;2071.2
7918;1856.95005
7919;1664.15005
7920;1495.35
7921;1388.4
7922;1343.35
7923;1309.44995
7924;1335.15
7925;1390.5
7926;1587.30005
7927;1949.6
7928;2257.15
7929;2380.45005
7930;2393.1
7931;2411.8
7932;2283.65
7933;2251.05
7934;2319.9
7935;2332.7
7936;2358.30005
7937;2478.5
7938;2399.90005
7939;2366.55005
7940;2243.1
7941;2089.95
7942;1844.84995
7943;1668.24995
7944;1483.29995
7945;1365.45
7946;1318.60005
7947;1299.7
7948;1294.24995
7949;1358.10005
7950;1577.6
7951;1962.94995
7952;2228.80005
7953;2340.65
7954;2324.19995
7955;2323.1
7956;2257.9
7957;2195.9
7958;2273.9
7959;2305.30005
7960;2323.40005
7961;2450.35005
7962;2372.05
7963;2315.45
7964;2224.79995
7965;2058.50005
7966;1837.30005
7967;1664.59995
7968;1480.29995
7969;1382.20005
7970;1329.74995
7971;1302.65005
7972;1320.45
7973;1387.79995
7974;1621.5
7975;1972.74995
7976;2227.69995
7977;2333.1
7978;2297.94995
7979;2283.5
7980;2229.6
7981;2156.15
7982;2225.20005
7983;2257.9
7984;2274.8
7985;2414.85
7986;2350.65005
7987;2286.95
7988;2185.8
7989;2028.50005
7990;1844.49995
7991;1665.55
7992;1475.7
7993;1355
7994;1292.3
7995;1276.9
7996;1271.70005
7997;1308.09995
7998;1406
7999;1593.4499
8000;1728.95
8001;1886.15
8002;1896.70005
8003;1838.7
8004;1730.94995
8005;1667.05
8006;1635.3
8007;1660.20005
8008;1685.70005
8009;1900.99995
8010;1924.44995
8011;1967.60005
8012;1884.25
8013;1731.84995
8014;1587.55
8015;1462.99995
8016;1370.04995
8017;1253.45
8018;1186.9
8019;1156.7499
8020;1143.79995
8021;1163.2
8022;1215.85
8023;1278.1999
8024;1345.85
8025;1479.5
8026;1560.95005
8027;1581.05
8028;1632.50005
8029;1549.85
8030;1496.05
8031;1486.2
8032;1547.84995
8033;1705.44995
8034;1740.24995
8035;1787.54995
8036;1751.45
8037;1666.45005
8038;1527.04995
8039;1382.6
8040;1260.7499
8041;1179.05
8042;1142.25
8043;1129.69995
8044;1148.5
8045;1234.45
8046;1511.45005
8047;1920.75005
8048;2208.19995
8049;2356.54995
8050;2386.35
8051;2357.40005
8052;2273.99995
8053;2231.54995
8054;2275.65
8055;2309.60005
8056;2381.05
8057;2509.90005
8058;2441.19995
8059;2397.35
8060;2289.35
8061;2138.15005
8062;1931.05
8063;1735.44995
8064;1530.85
8065;1419.89995
8066;1365.65005
8067;1344.35
8068;1353.69995
8069;1422.45005
8070;1693.45
8071;2110.05005
8072;2382.19995
8073;2517.65
8074;2509.65
8075;2514.74995
8076;2418.1
8077;2333.45005
8078;2382.79995
8079;2385.15005
8080;2421.50005
8081;2577.3
8082;2530.04995
8083;2484.85
8084;2359.55
8085;2192.05
8086;1982.15
8087;1787.39995
8088;1583.14995
8089;1456.75
8090;1408.05
8091;1387.2
8092;1378.44995
8093;1433.50005
8094;1728.05
8095;2112.09995
8096;2358.55005
8097;2462.75
8098;2466.15005
8099;2444.94995
8100;2366.60005
8101;2316.60005
8102;2334
8103;2375.44995
8104;2447
8105;2627.55
8106;2543.6
8107;2503.19995
8108;2382.75
8109;2219.49995
8110;2019.45
8111;1809.05005
8112;1622.10005
8113;1505.15005
8114;1425.05005
8115;1382.55
8116;1391.1
8117;1474.7
8118;1743.14995
8119;2164.10005
8120;2425.5
8121;2546.65005
8122;2545.05
8123;2496.80005
8124;2403.55
8125;2341.7
8126;2411.55
8127;2444.1
8128;2492.75005
8129;2634.39995
8130;2599.14995
8131;2547.24995
8132;2406.15
8133;2224.15005
8134;2035.80005
8135;1834.6501
8136;1633.2
8137;1498.49995
8138;1424.34995
8139;1404.1
8140;1407.5
8141;1468.35
8142;1722.25
8143;2130.9
8144;2390.3
8145;2522.5
8146;2519.5
8147;2466.05005
8148;2398.85
8149;2288.84995
8150;2354.1
8151;2415.15005
8152;2436.19995
8153;2593
8154;2524.54995
8155;2461.90005
8156;2309
8157;2119.95
8158;1917.99995
8159;1733.95
8160;1548.45
8161;1416.4
8162;1339.65
8163;1295.9
8164;1281.95
8165;1317.44995
8166;1427.9
8167;1644.14995
8168;1774.20005
8169;1948.14995
8170;1965.1
8171;1931.99995
8172;1859.15
8173;1791.8
8174;1698.9
8175;1677.35005
8176;1709.45005
8177;1931.04995
8178;1980.8
8179;2001.39995
8180;1934.99995
8181;1785.85
8182;1639.35
8183;1488.99995
8184;1340.14995
8185;1236.14995
8186;1149.94995
8187;1128.64995
8188;1116.60005
8189;1131.25
8190;1192.2
8191;1265.60005
8192;1330.29995
8193;1462.35
8194;1519.8
8195;1526.99995
8196;1558.00005
8197;1447.44995
8198;1416.95005
8199;1450.8
8200;1492.30005
8201;1699.25
8202;1755.39995
8203;1794.94995
8204;1768.55
8205;1678.34995
8206;1549.75005
8207;1382.94995
8208;1239.89995
8209;1148.05005
8210;1106.74995
8211;1089.95005
8212;1121.2
8213;1215.40005
8214;1485.1
8215;1890.85005
8216;2181.84995
8217;2338.35
8218;2338.65
8219;2351.00005
8220;2307.35
8221;2245.20005
8222;2309.65005
8223;2349.64995
8224;2382.19995
8225;2518.69995
8226;2431.74995
8227;2388.35005
8228;2291.59995
8229;2114.65
8230;1904.6499
8231;1705.99995
8232;1524.65
8233;1397.05005
8234;1346.40005
8235;1342.45005
8236;1346.05005
8237;1401.4
8238;1646.49995
8239;2040.80005
8240;2337.95005
8241;2445.50005
8242;2483.89995
8243;2444.8
8244;2347.25
8245;2314.95
8246;2329.95
8247;2364.5
8248;2395.25
8249;2566.79995
8250;2506.7
8251;2471.45005
8252;2371.9
8253;2200.25005
8254;1989.1
8255;1757.35
8256;1549.35
8257;1438.50005
8258;1382.25005
8259;1369.69995
8260;1368.3
8261;1434.14995
8262;1682.20005
8263;2092.1
8264;2353.2
8265;2488.4
8266;2494.2
8267;2481.3
8268;2392.3
8269;2311.9
8270;2375.89995
8271;2417.2
8272;2477.7
8273;2628.65
8274;2581.25
8275;2526.64995
8276;2407.80005
8277;2223.15
8278;1975.95
8279;1783.1
8280;1592.45005
8281;1470.05
8282;1399.99995
8283;1398.15005
8284;1413.39995
8285;1474.40005
8286;1731.5
8287;2158.59995
8288;2467.9
8289;2615.25
8290;2611.85
8291;2599.95
8292;2545.25
8293;2492.85
8294;2538.35
8295;2555.19995
8296;2581.55
8297;2717.34995
8298;2645
8299;2567.35005
8300;2414.44995
8301;2232.7
8302;2008.45
8303;1801.74995
8304;1618.15
8305;1478.8
8306;1428.65
8307;1401.3
8308;1400.55
8309;1451.94995
8310;1699.64995
8311;2088.75
8312;2403.05
8313;2564
8314;2600
8315;2627.69995
8316;2522.85
8317;2434.55005
8318;2460
8319;2490.5
8320;2499.10005
8321;2615.6
8322;2517.15
8323;2471.25005
8324;2318.89995
8325;2120.95
8326;1915.1
8327;1722.45005
8328;1559.20005
8329;1440.4
8330;1354.55005
8331;1314.6
8332;1310.14995
8333;1342.4
8334;1423.44995
8335;1653.15
8336;1827.49995
8337;2021.85005
8338;2051.7
8339;1984.44995
8340;1905.05005
8341;1811.6
8342;1741.8
8343;1733.3
8344;1753.95
8345;1987.40005
8346;2036.4
8347;2059.29995
8348;1961.35005
8349;1816.44995
8350;1674.45005
8351;1532.74995
8352;1381.59995
8353;1261.55
8354;1175.15005
8355;1144.64995
8356;1118.1
8357;1143.95
8358;1208
8359;1286.15
8360;1360.15
8361;1511.19995
8362;1579.8
8363;1603.54995
8364;1626.29995
8365;1575.6
8366;1513.2
8367;1506.80005
8368;1552.45005
8369;1746.9501
8370;1808.04995
8371;1839.59995
8372;1817.34995
8373;1708.7
8374;1582.55
8375;1424.09995
8376;1275.3
8377;1177.85
8378;1138.6
8379;1125.20005
8380;1147.95005
8381;1235.1
8382;1530.75005
8383;1945.15
8384;2242.65005
8385;2386.35
8386;2398.9
8387;2383.25
8388;2289.15005
8389;2233
8390;2300.8
8391;2369.20005
8392;2414.1
8393;2545.55
8394;2434.4
8395;2386.34995
8396;2261.25
8397;2101.6
8398;1874.55
8399;1676
8400;1506.49995
8401;1388.24995
8402;1322.65
8403;1299.15
8404;1306.75
8405;1370.6
8406;1606.95
8407;2002.84995
8408;2284.90005
8409;2411.25
8410;2428.05005
8411;2422.75005
8412;2347.95005
8413;2257.65
8414;2312.9
8415;2374.90005
8416;2429.15
8417;2539.35
8418;2448.84995
8419;2396.25
8420;2261.24995
8421;2083.95005
8422;1865.4
8423;1679.9999
8424;1477.6
8425;1355.14995
8426;1311.90005
8427;1286.4
8428;1292.45
8429;1357.65
8430;1583.65
8431;1986.3
8432;2272.29995
8433;2390.8
8434;2389.74995
8435;2385.4
8436;2320.35
8437;2251.04995
8438;2287.05
8439;2329.80005
8440;2363.30005
8441;2500.40005
8442;2387.75
8443;2338.89995
8444;2193.99995
8445;2039.95005
8446;1817.1
